CARD_NUMBER,CARD_EXPIRY,TRACK2_DATA,PIN_BLOCK,ACCOUNT_NUMBER
4000000000001035,3007,4000000000001035=30071011234500001,0454046D56E04BB6,00000000000000001035
4000000000001036,2804,4000000000001036=28041011234500001,04EA07165BA8675F,00000000000000001036
4000000000001037,2912,4000000000001037=29121011234500001,04FD524D2EB70185,00000000000000001037
4000000000001038,2506,4000000000001038=25061011234500001,049F6BC900421C81,00000000000000001038
4000000000001039,2606,4000000000001039=26061011234500001,048703C452A44CC7,00000000000000001039
4000000000001040,2911,4000000000001040=29111011234500001,04EC1C943A506D62,00000000000000001040
4000000000001041,2603,4000000000001041=26031011234500001,04284AAE125118B0,00000000000000001041
4000000000001042,3008,4000000000001042=30081011234500001,04AD691E75055707,00000000000000001042
4000000000001043,2511,4000000000001043=25111011234500001,048812416AC131FF,00000000000000001043
4000000000001044,2508,4000000000001044=25081011234500001,04164E6C7D1F44DF,00000000000000001044
4000000000001045,2503,4000000000001045=25031011234500001,04AC2738476469C6,00000000000000001045
4000000000001046,2710,4000000000001046=27101011234500001,04E337EC23B13FD1,00000000000000001046
4000000000001047,2501,4000000000001047=25011011234500001,04025AA731223FCC,00000000000000001047
4000000000001048,2912,4000000000001048=29121011234500001,04292E87688220E6,00000000000000001048
4000000000001049,2506,4000000000001049=25061011234500001,04742C5601021636,00000000000000001049
4000000000001050,2908,4000000000001050=29081011234500001,04AE0B442DB812D7,00000000000000001050
4000000000001051,2602,4000000000001051=26021011234500001,04077E6961BF52F4,00000000000000001051
4000000000001052,2805,4000000000001052=28051011234500001,049778DE594239AE,00000000000000001052
4000000000001053,2708,4000000000001053=27081011234500001,043E797277DF4230,00000000000000001053
4000000000001054,2501,4000000000001054=25011011234500001,049A5E0049C01742,00000000000000001054
4000000000001055,3006,4000000000001055=30061011234500001,049376505637598D,00000000000000001055
4000000000001056,2601,4000000000001056=26011011234500001,044E49364FE84912,00000000000000001056
4000000000001057,2810,4000000000001057=28101011234500001,049F095576D34F55,00000000000000001057
4000000000001058,2908,4000000000001058=29081011234500001,042A76AF347C702C,00000000000000001058
4000000000001059,2809,4000000000001059=28091011234500001,04EF7AC60CB86888,00000000000000001059
4000000000001060,2611,4000000000001060=26111011234500001,047119713C7B4CB7,00000000000000001060
4000000000001061,2502,4000000000001061=25021011234500001,04870FA2580F4469,00000000000000001061
4000000000001062,2901,4000000000001062=29011011234500001,0476398D08A03579,00000000000000001062
4000000000001063,2803,4000000000001063=28031011234500001,04E42F1367021661,00000000000000001063
4000000000001064,2508,4000000000001064=25081011234500001,04D653E47F504640,00000000000000001064
4000000000001065,2812,4000000000001065=28121011234500001,041132A166955F9C,00000000000000001065
4000000000001066,2604,4000000000001066=26041011234500001,0439605437565BC9,00000000000000001066
4000000000001067,2802,4000000000001067=28021011234500001,045777846AE971DB,00000000000000001067
4000000000001068,2709,4000000000001068=27091011234500001,04F37186386160A2,00000000000000001068
4000000000001069,2510,4000000000001069=25101011234500001,045F056C5E8E154A,00000000000000001069
4000000000001070,2703,4000000000001070=27031011234500001,04B072084A9C5112,00000000000000001070
4000000000001071,2906,4000000000001071=29061011234500001,04B824843DC94A68,00000000000000001071
4000000000001072,2906,4000000000001072=29061011234500001,049F5E206E85401E,00000000000000001072
4000000000001073,3008,4000000000001073=30081011234500001,04A6554B1BA10A41,00000000000000001073
4000000000001074,2903,4000000000001074=29031011234500001,043C48D51D294C29,00000000000000001074
4000000000001075,2504,4000000000001075=25041011234500001,043110CC1677188F,00000000000000001075
4000000000001076,2906,4000000000001076=29061011234500001,049350881A425B2C,00000000000000001076
4000000000001077,2605,4000000000001077=26051011234500001,04BB1AC2144539F9,00000000000000001077
4000000000001078,2910,4000000000001078=29101011234500001,04605B342A783078,00000000000000001078
4000000000001079,2911,4000000000001079=29111011234500001,043C37D5585D375F,00000000000000001079
4000000000001080,2711,4000000000001080=27111011234500001,04492C2816AA1D8B,00000000000000001080
4000000000001081,2810,4000000000001081=28101011234500001,040730E4343C6BF8,00000000000000001081
4000000000001082,3009,4000000000001082=30091011234500001,042E14E43A0E2555,00000000000000001082
4000000000001083,3004,4000000000001083=30041011234500001,049A61262AD15EA8,00000000000000001083
4000000000001084,2805,4000000000001084=28051011234500001,044618571B8A5500,00000000000000001084
4000000000001085,2609,4000000000001085=26091011234500001,04E24F7E494747DF,00000000000000001085
4000000000001086,2504,4000000000001086=25041011234500001,047543AA738B4720,00000000000000001086
4000000000001087,2711,4000000000001087=27111011234500001,040C345D2A3213DD,00000000000000001087
4000000000001088,2505,4000000000001088=25051011234500001,042A31732E552DCE,00000000000000001088
4000000000001089,2801,4000000000001089=28011011234500001,04AA7C047FAC1E2F,00000000000000001089
4000000000001090,2602,4000000000001090=26021011234500001,04A713CA27734E1E,00000000000000001090
4000000000001091,2902,4000000000001091=29021011234500001,04D801FF0EC83DC4,00000000000000001091
4000000000001092,2507,4000000000001092=25071011234500001,04792FC235D37AF4,00000000000000001092
4000000000001093,2709,4000000000001093=27091011234500001,04A71D3D2A6971E0,00000000000000001093
4000000000001094,3007,4000000000001094=30071011234500001,048C584158BA4718,00000000000000001094
4000000000001095,2506,4000000000001095=25061011234500001,04FB4D01655946E3,00000000000000001095
4000000000001096,2505,4000000000001096=25051011234500001,0426200E1C894629,00000000000000001096
4000000000001097,2705,4000000000001097=27051011234500001,049F1DAD53350EA0,00000000000000001097
4000000000001098,3008,4000000000001098=30081011234500001,04A91AC7531239B3,00000000000000001098
4000000000001099,2809,4000000000001099=28091011234500001,042E6113358A7AAB,00000000000000001099
4000000000001100,2603,4000000000001100=26031011234500001,04E509FA2DE86398,00000000000000001100
4000000000001101,2802,4000000000001101=28021011234500001,043748C64E3B37EB,00000000000000001101
4000000000001102,2909,4000000000001102=29091011234500001,046E2F8759F4588E,00000000000000001102
4000000000001103,2501,4000000000001103=25011011234500001,049B01AF31FC0961,00000000000000001103
4000000000001104,2708,4000000000001104=27081011234500001,042D20261A35055B,00000000000000001104
4000000000001105,2910,4000000000001105=29101011234500001,04104ECD4D953CCF,00000000000000001105
4000000000001106,2801,4000000000001106=28011011234500001,0422489C3C6F171D,00000000000000001106
4000000000001107,2510,4000000000001107=25101011234500001,045C7DE44E225ED0,00000000000000001107
4000000000001108,2606,4000000000001108=26061011234500001,040F56074D3B0AB9,00000000000000001108
4000000000001109,2912,4000000000001109=29121011234500001,049D1B8D308A7C7C,00000000000000001109
4000000000001110,2601,4000000000001110=26011011234500001,045507EE5A302F4F,00000000000000001110
4000000000001111,2807,4000000000001111=28071011234500001,04443A2856E013BD,00000000000000001111
4000000000001112,2805,4000000000001112=28051011234500001,04477CC804AD632D,00000000000000001112
4000000000001113,3009,4000000000001113=30091011234500001,045271040B83039C,00000000000000001113
4000000000001114,2808,4000000000001114=28081011234500001,04F93E4863574CD0,00000000000000001114
4000000000001115,3003,4000000000001115=30031011234500001,04A85C8B63F17DE1,00000000000000001115
4000000000001116,2909,4000000000001116=29091011234500001,045723944C6818ED,00000000000000001116
4000000000001117,3001,4000000000001117=30011011234500001,04CA527A1EDA2628,00000000000000001117
4000000000001118,2910,4000000000001118=29101011234500001,041B6B5A637A5838,00000000000000001118
4000000000001119,2906,4000000000001119=29061011234500001,046776694CF12F24,00000000000000001119
4000000000001120,2803,4000000000001120=28031011234500001,04E1264E5B4263BA,00000000000000001120
4000000000001121,2711,4000000000001121=27111011234500001,04317B0D473E4688,00000000000000001121
4000000000001122,3002,4000000000001122=30021011234500001,045B2D78617217F3,00000000000000001122
4000000000001123,3008,4000000000001123=30081011234500001,04310E1B6A425F11,00000000000000001123
4000000000001124,3005,4000000000001124=30051011234500001,043F5D5968C64EE0,00000000000000001124
4000000000001125,2503,4000000000001125=25031011234500001,04E9224C0FFA24E7,00000000000000001125
4000000000001126,2601,4000000000001126=26011011234500001,04470FEF1D671CC4,00000000000000001126
4000000000001127,2503,4000000000001127=25031011234500001,045563CB4CAA0F55,00000000000000001127
4000000000001128,3006,4000000000001128=30061011234500001,049B597C76A15344,00000000000000001128
4000000000001129,3007,4000000000001129=30071011234500001,04B849E171F5678C,00000000000000001129
4000000000001130,2603,4000000000001130=26031011234500001,04880BA43DA33430,00000000000000001130
4000000000001131,2905,4000000000001131=29051011234500001,04B61DC141AD6EE5,00000000000000001131
4000000000001132,2808,4000000000001132=28081011234500001,043E683A33C8791E,00000000000000001132
4000000000001133,2609,4000000000001133=26091011234500001,042220C375673FE6,00000000000000001133
4000000000001134,3009,4000000000001134=30091011234500001,041628D073945694,00000000000000001134
4000000000001135,2705,4000000000001135=27051011234500001,048E6D6C41A843EF,00000000000000001135
4000000000001136,2504,4000000000001136=25041011234500001,049601EF66685978,00000000000000001136
4000000000001137,2710,4000000000001137=27101011234500001,04846D1E3357545B,00000000000000001137
4000000000001138,2808,4000000000001138=28081011234500001,041D007B65A05B03,00000000000000001138
4000000000001139,2909,4000000000001139=29091011234500001,04E6793323AE0881,00000000000000001139
4000000000001140,2603,4000000000001140=26031011234500001,04087DAF08923B65,00000000000000001140
4000000000001141,2811,4000000000001141=28111011234500001,04F0290272DB7AD0,00000000000000001141
4000000000001142,2712,4000000000001142=27121011234500001,04AE59BA69AC0CE1,00000000000000001142
4000000000001143,3004,4000000000001143=30041011234500001,04D116F9332325FC,00000000000000001143
4000000000001144,2802,4000000000001144=28021011234500001,047B26DE03A34902,00000000000000001144
4000000000001145,2902,4000000000001145=29021011234500001,04CC3DCD5E0F0FF8,00000000000000001145
4000000000001146,2704,4000000000001146=27041011234500001,04265EA85C6B7F40,00000000000000001146
4000000000001147,3002,4000000000001147=30021011234500001,046B237203197B37,00000000000000001147
4000000000001148,2812,4000000000001148=28121011234500001,04A1108F3675182E,00000000000000001148
4000000000001149,2911,4000000000001149=29111011234500001,04290A590AD2775D,00000000000000001149
4000000000001150,2605,4000000000001150=26051011234500001,045E2525216739FE,00000000000000001150
4000000000001151,2912,4000000000001151=29121011234500001,049502291B6D1972,00000000000000001151
4000000000001152,3003,4000000000001152=30031011234500001,0404429D32470308,00000000000000001152
4000000000001153,2906,4000000000001153=29061011234500001,04E41FE653431030,00000000000000001153
4000000000001154,2910,4000000000001154=29101011234500001,0498075117D11C9B,00000000000000001154
4000000000001155,3012,4000000000001155=30121011234500001,046D124D5BA16401,00000000000000001155
4000000000001156,2703,4000000000001156=27031011234500001,04D41C8C5A6D0C2D,00000000000000001156
4000000000001157,2501,4000000000001157=25011011234500001,047E61C639FF2AD0,00000000000000001157
4000000000001158,2811,4000000000001158=28111011234500001,042407C7100812DB,00000000000000001158
4000000000001159,2706,4000000000001159=27061011234500001,0490243E2F787EB4,00000000000000001159
4000000000001160,3001,4000000000001160=30011011234500001,04730A1D52B74AAE,00000000000000001160
4000000000001161,2803,4000000000001161=28031011234500001,04BC73CB56174B1C,00000000000000001161
4000000000001162,3012,4000000000001162=30121011234500001,04D53D990DEA771F,00000000000000001162
4000000000001163,3009,4000000000001163=30091011234500001,040F3BDB71533708,00000000000000001163
4000000000001164,2507,4000000000001164=25071011234500001,04BC65B368A219D3,00000000000000001164
4000000000001165,2901,4000000000001165=29011011234500001,04FE237002D34379,00000000000000001165
4000000000001166,2502,4000000000001166=25021011234500001,0427041063DE3E83,00000000000000001166
4000000000001167,2908,4000000000001167=29081011234500001,04312B8A164E5411,00000000000000001167
4000000000001168,3009,4000000000001168=30091011234500001,0417246863410893,00000000000000001168
4000000000001169,2807,4000000000001169=28071011234500001,046037CA4F2974A2,00000000000000001169
4000000000001170,2712,4000000000001170=27121011234500001,042D6A20729E4AB8,00000000000000001170
4000000000001171,2901,4000000000001171=29011011234500001,04EE5404001A7922,00000000000000001171
4000000000001172,2704,4000000000001172=27041011234500001,043D27EE65EA44CE,00000000000000001172
4000000000001173,2705,4000000000001173=27051011234500001,0493542C68FB3E32,00000000000000001173
4000000000001174,2807,4000000000001174=28071011234500001,043C1DAD19C57DA0,00000000000000001174
4000000000001175,2806,4000000000001175=28061011234500001,042814E610990741,00000000000000001175
4000000000001176,2902,4000000000001176=29021011234500001,04CB522851A07E50,00000000000000001176
4000000000001177,2603,4000000000001177=26031011234500001,0478599D00146BF3,00000000000000001177
4000000000001178,3004,4000000000001178=30041011234500001,04594E80251D6AAB,00000000000000001178
4000000000001179,2810,4000000000001179=28101011234500001,04A739F75B3B294E,00000000000000001179
4000000000001180,2708,4000000000001180=27081011234500001,0489368451437D86,00000000000000001180
